FechaHora,Nitrogeno,Fosforo,Potasio,Conductividad_Electrica,pH,Humedad,Temperatura
10-06-2023 00:00:00,144.11,51.37,157.43,0.59,6.24,58.79,21.75
10-06-2023 00:00:00,143.25,47.97,161.01,0.24,6.32,51.36,18.01
10-06-2023 00:00:00,141.84,51.23,159.85,0.47,6.04,59.79,16.29
10-07-2023 00:00:00,138.83,51.28,157.84,0.23,6.11,61.96,13.54
10-07-2023 00:00:00,139.12,51.48,157.78,0.43,6.41,63.73,14.7
10-07-2023 00:00:00,139.86,52.59,160.5,0.54,6.22,63.94,17.0
10-08-2023 00:00:00,139.28,50.22,159.0,0.78,6.2,59.3,16.88
10-08-2023 00:00:00,139.49,50.48,160.5,0.29,6.2,66.31,19.56
10-08-2023 00:00:00,136.18,49.81,159.48,0.45,6.25,61.2,17.51
10-09-2023 00:00:00,134.76,49.91,158.58,1.06,6.28,63.16,14.92
10-09-2023 00:00:00,136.34,49.74,158.55,0.62,6.29,60.74,14.14
10-09-2023 00:00:00,133.08,49.67,157.8,0.77,6.13,60.58,17.44
10-10-2023 00:00:00,134.94,48.32,158.31,0.7,6.35,59.4,16.3
10-10-2023 00:00:00,134.62,49.11,157.98,0.48,6.32,63.18,15.69
10-10-2023 00:00:00,132.88,51.09,158.79,0.42,6.14,64.3,20.66
10-11-2023 00:00:00,131.07,49.82,157.62,0.29,6.25,64.0,18.05
10-11-2023 00:00:00,130.96,49.61,158.54,0.42,6.25,61.02,18.57
10-11-2023 00:00:00,131.45,49.62,158.44,0.45,6.45,61.0,21.44
10-12-2023 00:00:00,130.04,50.34,157.51,0.49,6.33,58.53,17.25
10-12-2023 00:00:00,132.67,48.56,155.72,0.73,6.12,62.91,15.74
10-12-2023 00:00:00,127.38,50.87,156.76,-0.09,6.09,52.45,19.14
11-01-2023 00:00:00,127.11,47.51,168.11,0.88,6.27,51.76,15.47
11-01-2023 00:00:00,127.15,45.3,166.71,0.58,6.22,56.42,16.48
11-01-2023 00:00:00,128.73,47.76,166.3,0.53,6.28,62.3,24.62
11-02-2023 00:00:00,128.83,46.52,164.66,0.45,6.07,63.93,16.75
11-02-2023 00:00:00,127.6,46.93,165.95,0.49,6.13,59.65,16.35
11-02-2023 00:00:00,125.24,46.93,165.32,0.58,6.2,61.27,19.9
11-03-2023 00:00:00,127.38,46.46,165.73,0.84,6.08,69.88,18.05
11-03-2023 00:00:00,127.1,45.03,164.31,0.89,6.24,61.05,16.85
11-03-2023 00:00:00,126.16,45.23,163.13,0.51,6.15,66.81,18.15
11-04-2023 00:00:00,124.6,45.93,164.69,1.05,6.2,57.27,19.47
11-04-2023 00:00:00,126.16,45.44,164.3,0.46,6.25,55.84,16.25
11-04-2023 00:00:00,125.32,46.49,164.13,0.77,6.32,62.6,16.07
11-05-2023 00:00:00,119.67,43.48,164.66,0.54,6.3,64.94,19.65
11-05-2023 00:00:00,124.98,46.19,162.41,0.77,6.26,62.75,17.19
11-05-2023 00:00:00,120.67,45.69,160.64,0.62,6.24,69.66,18.77
11-06-2023 00:00:00,124.23,45.52,163.41,0.64,6.24,68.99,16.27
11-06-2023 00:00:00,122.69,45.63,163.15,0.67,6.31,64.28,19.47
11-06-2023 00:00:00,124.36,43.39,161.98,1.0,6.43,62.38,18.64
11-07-2023 00:00:00,122.0,46.4,162.23,0.72,6.16,62.97,22.69
11-07-2023 00:00:00,120.39,45.66,160.59,0.67,6.24,61.6,15.2
11-07-2023 00:00:00,121.19,48.17,159.23,0.69,6.12,60.85,17.23
11-08-2023 00:00:00,122.65,46.33,159.33,0.54,6.47,63.77,19.34
11-08-2023 00:00:00,120.87,45.76,160.91,0.82,6.14,65.92,16.33
11-08-2023 00:00:00,120.35,44.36,162.07,0.7,6.37,60.24,19.66
11-09-2023 00:00:00,121.37,44.53,160.06,0.55,6.1,54.5,17.88
11-09-2023 00:00:00,120.32,44.44,161.13,0.32,6.18,54.61,16.55
11-09-2023 00:00:00,119.99,47.4,159.44,0.43,6.27,63.58,18.91
11-10-2023 00:00:00,122.05,44.49,159.76,0.75,6.12,60.39,17.6
11-10-2023 00:00:00,122.33,43.71,160.4,0.54,6.43,62.88,17.99
11-10-2023 00:00:00,120.92,46.24,159.49,0.69,6.26,57.83,17.55
11-11-2023 00:00:00,119.57,46.16,158.57,0.54,6.49,59.46,18.46
11-11-2023 00:00:00,122.25,45.1,157.99,0.28,6.3,62.1,18.13
11-11-2023 00:00:00,121.77,46.16,158.62,0.59,6.1,63.07,21.43
11-12-2023 00:00:00,121.08,45.42,159.75,0.3,6.1,64.65,16.46
11-12-2023 00:00:00,118.18,43.76,156.63,0.75,6.3,74.57,18.29
11-12-2023 00:00:00,120.21,47.26,159.0,1.11,6.37,57.67,17.63
12-01-2023 00:00:00,128.75,45.76,159.24,0.58,6.22,60.0,18.05
12-01-2023 00:00:00,126.3,46.39,159.18,0.8,6.32,69.49,25.0
12-01-2023 00:00:00,128.2,46.18,159.84,0.99,6.5,72.51,18.64
12-02-2023 00:00:00,129.26,45.85,160.73,0.42,6.41,61.35,18.48
12-02-2023 00:00:00,126.56,46.72,160.56,0.82,6.29,64.59,20.59
12-02-2023 00:00:00,126.71,48.17,159.34,0.79,6.32,64.01,19.67
12-03-2023 00:00:00,126.53,46.49,160.02,0.94,6.32,74.42,21.21
12-03-2023 00:00:00,124.34,45.81,159.21,1.04,6.31,70.17,21.31
12-03-2023 00:00:00,127.42,46.18,158.6,0.36,6.34,54.67,19.44
12-04-2023 00:00:00,127.41,46.47,159.57,0.85,6.49,59.72,21.38
12-04-2023 00:00:00,125.41,47.25,159.74,0.44,6.3,61.7,18.63
12-04-2023 00:00:00,124.08,47.45,159.3,1.35,6.28,59.34,18.51
12-05-2023 00:00:00,122.79,48.47,157.73,0.64,6.25,60.65,20.02
12-05-2023 00:00:00,122.23,45.99,158.53,0.54,6.31,69.55,18.63
12-05-2023 00:00:00,125.43,47.08,155.5,0.44,6.61,69.37,20.55
12-06-2023 00:00:00,124.6,46.32,157.68,0.78,6.51,61.21,21.08
12-06-2023 00:00:00,122.13,45.43,157.62,0.53,6.44,65.18,16.51
12-06-2023 00:00:00,119.47,46.45,157.09,0.92,6.48,58.23,20.51
12-07-2023 00:00:00,117.21,44.1,156.44,0.77,6.31,70.99,18.07
12-07-2023 00:00:00,119.39,45.98,157.84,0.86,6.33,68.39,21.34
12-07-2023 00:00:00,120.39,46.27,156.15,0.61,6.5,62.99,18.97
12-08-2023 00:00:00,122.35,46.03,155.92,0.94,6.38,61.76,22.79
12-08-2023 00:00:00,119.02,45.51,155.52,0.89,6.35,61.12,20.61
12-08-2023 00:00:00,120.76,46.75,156.68,0.96,6.51,70.43,20.94
12-09-2023 00:00:00,121.95,45.66,155.09,0.44,6.25,70.48,20.35
12-09-2023 00:00:00,120.19,45.28,154.28,0.76,6.5,67.85,18.32
12-09-2023 00:00:00,119.79,46.13,154.8,0.68,6.43,65.08,20.62
12-10-2023 00:00:00,118.04,45.75,156.53,0.98,6.32,67.62,17.77
12-10-2023 00:00:00,118.2,47.04,154.22,0.6,6.38,64.01,16.76
12-10-2023 00:00:00,120.62,46.5,154.93,0.82,6.44,59.03,21.42
12-11-2023 00:00:00,119.7,47.16,153.69,0.69,6.35,73.79,18.3
12-11-2023 00:00:00,120.18,45.07,153.42,0.98,6.48,73.22,20.81
12-11-2023 00:00:00,119.93,45.37,152.88,0.85,6.32,72.62,21.32
12-12-2023 00:00:00,121.0,45.73,152.03,0.47,6.44,60.4,21.4
12-12-2023 00:00:00,118.82,46.25,152.97,1.13,6.27,69.09,18.68
12-12-2023 00:00:00,119.5,47.52,153.57,1.26,6.35,70.48,21.17
