FechaHora,Nitrogeno,Fosforo,Potasio,Conductividad_Electrica,pH,Humedad,Temperatura
13-05-2023,125.98,61.8,177.04,1.19,6.74,86.29,22.52
13-05-2023,126.19,60.62,178.39,1.69,6.67,71.68,29.18
14-05-2023,127.69,62.91,177.19,1.34,6.72,75.65,24.43
14-05-2023,123.68,61.69,175.99,1.27,6.77,75.66,22.42
14-05-2023,128.86,58.92,176.45,1.34,6.66,79.86,25.05
15-05-2023,126.49,61.1,174.97,1.49,6.74,69.06,27.05
15-05-2023,126.42,60.49,176.0,1.52,6.59,75.31,25.66
15-05-2023,125.12,62.46,175.54,1.15,6.61,79.76,23.4
16-05-2023,126.54,60.78,175.01,1.42,6.75,76.94,25.46
16-05-2023,126.68,60.68,176.22,1.19,6.69,76.07,24.44
16-05-2023,126.42,60.85,178.41,1.27,6.79,78.12,27.66
17-05-2023,127.07,59.51,177.31,1.21,6.67,82.29,28.51
17-05-2023,125.63,59.81,175.35,1.66,6.84,75.15,26.05
17-05-2023,125.13,61.88,176.26,1.28,6.78,71.7,21.83
18-05-2023,127.26,60.46,176.14,1.09,6.76,74.78,25.11
18-05-2023,126.54,62.51,174.42,1.39,6.47,74.48,25.68
18-05-2023,126.64,60.17,175.65,1.49,6.77,74.5,24.39
19-05-2023,127.89,61.32,173.34,1.61,6.65,75.0,24.46
19-05-2023,124.7,60.89,173.94,1.3,6.69,67.75,26.21
19-05-2023,124.9,60.03,174.91,1.27,6.59,71.32,26.59
20-05-2023,128.02,61.37,174.13,1.53,6.68,78.58,27.71
20-05-2023,123.86,60.52,176.31,1.1,6.74,75.63,23.88
20-05-2023,124.06,61.19,175.0,1.51,6.79,67.76,24.87
21-05-2023,127.19,61.62,173.82,1.4,6.48,81.58,25.07
21-05-2023,126.27,60.22,173.63,1.44,6.66,69.61,25.84
21-05-2023,126.01,63.73,174.21,1.45,6.58,80.68,26.34
22-05-2023,125.69,60.5,172.77,1.15,6.55,78.47,25.49
22-05-2023,125.83,61.93,174.4,1.37,6.67,70.56,24.18
22-05-2023,125.6,61.01,172.18,1.1,6.78,70.42,26.91
23-05-2023,127.72,61.17,174.12,1.53,6.59,75.64,27.3
23-05-2023,125.04,61.24,173.19,1.2,6.64,85.52,28.41
23-05-2023,125.37,60.29,173.68,1.56,6.67,80.39,27.02
24-05-2023,128.26,60.98,172.08,1.37,6.48,70.91,20.59
24-05-2023,125.56,61.03,173.32,1.11,6.63,80.42,23.64
24-05-2023,128.83,61.16,175.46,1.1,6.55,65.68,25.18
25-05-2023,125.29,60.57,172.31,1.13,6.65,77.35,25.44
25-05-2023,127.44,60.91,172.95,1.2,6.8,75.91,22.43
25-05-2023,122.86,59.58,174.1,1.39,6.7,80.01,23.61
26-05-2023,125.53,60.61,173.16,0.89,6.85,81.55,24.64
26-05-2023,122.88,60.27,172.66,1.1,6.57,88.44,25.98
26-05-2023,126.47,60.92,171.01,1.23,6.74,61.71,23.7
27-05-2023,123.33,61.25,170.6,1.59,6.71,70.56,24.87
27-05-2023,125.53,60.85,171.85,1.24,6.61,81.11,23.48
27-05-2023,124.63,62.68,171.14,1.26,6.81,80.56,25.86
28-05-2023,123.27,59.39,171.47,0.95,6.7,79.84,24.69
28-05-2023,122.55,62.04,171.59,1.26,6.52,63.06,28.38
28-05-2023,124.16,61.29,170.56,1.06,6.61,83.46,23.93
29-05-2023,127.49,60.76,171.66,1.43,6.69,74.56,22.62
29-05-2023,124.39,58.75,172.94,1.71,6.78,85.68,23.74
29-05-2023,126.16,61.2,169.8,1.39,6.76,75.16,23.85
30-05-2023,124.64,60.31,170.26,1.05,6.66,78.09,28.5
30-05-2023,126.01,60.93,170.58,1.4,6.56,80.21,27.37
30-05-2023,121.91,59.18,171.71,1.09,6.49,73.56,25.28
31-05-2023,124.0,60.04,169.14,1.2,6.6,64.07,24.42
31-05-2023,125.99,60.53,169.18,1.29,6.62,78.1,20.2
31-05-2023,124.27,62.07,167.89,1.51,6.73,74.98,23.06
01-06-2023,124.33,60.16,180.77,1.28,6.67,79.31,24.59
01-06-2023,123.77,58.59,181.81,1.37,6.79,74.44,23.43
01-06-2023,126.09,60.88,182.09,1.27,6.77,76.13,28.23
02-06-2023,124.75,62.13,181.27,1.37,6.69,76.8,26.33
02-06-2023,124.32,60.23,180.14,1.23,6.73,73.24,24.94
02-06-2023,125.2,59.75,181.36,1.49,6.77,68.12,26.16
03-06-2023,125.07,60.85,180.74,0.96,6.6,68.37,22.07
03-06-2023,124.46,59.02,178.43,1.09,6.95,78.65,27.64
03-06-2023,126.42,60.63,179.07,1.01,6.7,74.42,28.92
04-06-2023,123.97,60.3,181.82,1.1,6.66,68.49,23.98
04-06-2023,124.43,60.18,180.44,1.04,6.69,83.05,25.44
04-06-2023,123.0,60.21,178.51,1.33,6.62,80.29,23.9
05-06-2023,124.15,59.7,180.69,1.1,6.61,66.91,23.18
05-06-2023,126.24,59.85,180.86,1.22,6.58,78.57,25.39
05-06-2023,122.85,59.59,179.19,1.11,6.66,68.46,26.55
06-06-2023,122.08,60.63,180.19,1.07,6.54,66.63,27.57
06-06-2023,125.25,60.41,175.45,1.24,6.54,71.31,27.92
06-06-2023,123.48,59.82,180.26,0.95,6.61,71.24,21.76
07-06-2023,123.82,60.86,180.34,0.99,6.64,68.87,23.42
07-06-2023,123.57,60.8,177.81,0.88,6.54,73.58,23.9
07-06-2023,123.71,62.13,179.16,1.07,6.44,74.19,24.12
08-06-2023,124.83,61.2,178.34,1.19,6.61,69.09,19.57
08-06-2023,122.23,60.22,178.46,1.43,6.54,73.43,23.98
08-06-2023,121.92,59.12,178.0,1.03,6.67,71.25,27.54
09-06-2023,123.5,60.47,176.91,1.51,6.62,65.42,20.42
09-06-2023,120.93,58.94,180.17,1.17,6.55,73.86,23.6
09-06-2023,121.22,60.87,177.79,1.28,6.57,68.82,23.31
10-06-2023,126.03,59.83,178.09,1.22,6.5,75.55,24.67
10-06-2023,124.31,61.42,176.75,1.3,6.67,70.19,23.29
10-06-2023,123.1,58.98,176.62,1.55,6.48,70.98,22.29
11-06-2023,124.94,60.05,177.98,1.46,6.64,69.79,24.97
11-06-2023,121.48,60.31,177.98,0.98,6.6,66.92,23.72
11-06-2023,122.51,59.42,178.22,1.09,6.53,70.82,26.24
12-06-2023,123.9,61.52,178.31,1.26,6.53,62.61,24.91
12-06-2023,124.24,63.01,176.83,0.96,6.63,75.41,25.3
12-06-2023,123.62,61.11,176.43,1.24,6.39,65.12,26.11
13-06-2023,118.99,59.16,177.58,1.15,6.77,71.53,20.3
13-06-2023,121.3,58.85,176.03,0.96,6.52,79.02,25.1
13-06-2023,123.43,59.65,177.51,1.23,6.54,74.61,23.93
14-06-2023,122.14,59.79,176.85,1.35,6.63,72.37,21.49
14-06-2023,126.43,59.46,177.55,0.96,6.57,65.38,22.92
14-06-2023,123.95,58.53,176.96,1.47,6.79,74.43,21.83
15-06-2023,123.32,60.46,175.03,1.19,6.61,73.01,22.37
15-06-2023,120.77,59.39,175.12,1.12,6.44,62.0,22.99
15-06-2023,122.35,60.21,176.66,1.22,6.53,77.86,22.63
16-06-2023,122.72,62.45,177.78,0.62,6.67,77.15,26.9
16-06-2023,124.01,57.88,174.26,1.29,6.45,78.3,22.45
16-06-2023,123.6,59.77,175.56,1.19,6.51,72.21,22.93
17-06-2023,123.77,59.88,175.7,1.04,6.75,79.99,21.71
17-06-2023,120.79,59.81,173.69,1.2,6.6,75.09,24.79
17-06-2023,124.24,59.72,175.66,1.21,6.41,68.9,24.35
18-06-2023,120.01,60.02,175.0,0.91,6.51,70.66,22.01
18-06-2023,121.23,58.56,172.77,1.14,6.61,71.84,21.05
18-06-2023,122.64,59.74,176.54,0.8,6.75,70.04,22.7
19-06-2023,121.74,59.19,173.82,1.48,6.48,80.73,21.68
19-06-2023,120.42,58.58,173.24,1.09,6.57,70.47,24.32
19-06-2023,120.66,59.34,174.88,1.05,6.54,70.43,19.26
20-06-2023,119.51,57.74,174.87,0.82,6.46,72.1,22.13
20-06-2023,122.58,56.94,174.93,1.03,6.44,80.06,26.65
20-06-2023,123.61,59.86,173.68,1.08,6.42,76.06,24.14
21-06-2023,121.54,59.13,174.01,1.15,6.32,72.74,20.71
21-06-2023,121.06,59.83,173.17,0.78,6.48,70.08,22.52
21-06-2023,119.41,60.39,172.44,1.02,6.54,70.58,24.74
22-06-2023,122.94,61.0,174.83,1.24,6.55,68.88,24.94
22-06-2023,124.84,60.29,173.46,1.15,6.43,75.86,20.99
22-06-2023,118.77,60.26,173.27,1.11,6.59,69.21,24.77
23-06-2023,119.82,59.52,171.25,1.21,6.69,68.0,21.91
23-06-2023,120.33,60.92,173.03,1.0,6.48,71.24,20.14
23-06-2023,120.46,58.62,172.19,0.91,6.55,69.8,24.68
24-06-2023,121.61,59.04,172.78,0.96,6.61,63.61,22.45
24-06-2023,123.66,58.05,172.61,1.21,6.73,68.32,22.41
24-06-2023,122.71,59.8,172.24,1.24,6.7,73.9,22.1
25-06-2023,121.94,58.84,173.56,1.06,6.55,65.1,23.02
25-06-2023,120.03,59.8,172.95,0.86,6.47,74.4,23.16
25-06-2023,119.38,59.68,173.56,1.02,6.6,72.34,20.41
26-06-2023,119.8,61.5,170.89,1.24,6.59,78.72,21.31
26-06-2023,123.29,58.37,171.49,1.19,6.43,73.95,20.7
26-06-2023,120.83,59.44,171.98,0.84,6.48,67.58,25.74
27-06-2023,120.22,59.16,171.46,1.09,6.33,68.24,20.81
27-06-2023,120.57,60.72,171.71,1.01,6.52,69.84,23.75
27-06-2023,122.02,59.0,170.42,0.96,6.47,67.08,25.07
28-06-2023,118.77,57.9,170.78,0.51,6.54,72.82,20.89
28-06-2023,122.82,57.5,169.7,0.83,6.56,70.73,22.42
28-06-2023,120.9,59.26,170.4,1.31,6.56,65.41,20.4
29-06-2023,120.29,60.53,171.95,1.01,6.63,64.53,22.07
29-06-2023,121.24,59.04,170.85,1.05,6.56,68.88,21.21
29-06-2023,120.85,60.01,172.59,1.0,6.52,66.1,23.91
30-06-2023,119.97,59.09,170.27,1.1,6.66,79.21,20.96
30-06-2023,120.05,58.37,170.84,1.14,6.51,65.49,21.9
30-06-2023,119.09,60.42,169.3,1.13,6.48,77.96,25.86
01-07-2023,121.34,56.81,190.01,1.25,6.48,71.64,20.12
01-07-2023,119.49,58.55,187.02,1.1,6.45,76.36,24.73
01-07-2023,118.82,59.27,187.99,1.35,6.4,72.47,22.03
02-07-2023,120.46,58.06,187.47,1.3,6.6,75.9,23.14
02-07-2023,122.14,59.4,186.3,1.0,6.49,63.6,21.75
02-07-2023,120.06,60.05,185.41,0.75,6.67,62.05,22.95
03-07-2023,119.16,58.88,186.9,0.76,6.61,72.07,23.06
03-07-2023,120.64,58.7,186.04,0.79,6.65,64.31,21.0
03-07-2023,122.91,58.6,186.37,1.02,6.39,73.01,20.67
04-07-2023,117.82,58.31,187.09,0.73,6.66,71.95,19.72
04-07-2023,120.57,58.87,186.41,0.98,6.34,68.92,20.82
04-07-2023,120.31,58.54,186.65,1.22,6.3,73.5,20.83
05-07-2023,121.74,58.74,186.32,1.1,6.52,66.14,21.59
05-07-2023,121.49,61.69,184.51,0.93,6.41,74.29,19.82
05-07-2023,119.72,58.08,187.41,0.96,6.5,65.13,21.71
06-07-2023,117.47,59.17,187.08,0.75,6.57,75.46,21.53
06-07-2023,121.21,59.06,184.58,1.04,6.47,70.76,21.84
06-07-2023,118.75,61.02,186.22,1.01,6.51,56.26,24.08
07-07-2023,118.58,57.86,184.94,0.67,6.48,61.49,21.56
07-07-2023,121.72,58.84,184.77,1.0,6.57,69.55,20.63
07-07-2023,118.63,58.13,185.46,1.0,6.34,77.02,21.98
08-07-2023,122.1,59.12,187.2,0.91,6.45,65.35,24.41
08-07-2023,120.5,59.91,186.39,0.78,6.52,72.61,22.35
08-07-2023,120.48,58.05,185.83,0.89,6.59,73.55,23.59
09-07-2023,120.46,58.58,183.9,0.83,6.48,72.39,18.18
09-07-2023,117.54,59.69,187.68,0.68,6.46,62.51,19.02
09-07-2023,117.34,58.79,185.84,1.19,6.47,74.62,19.16
10-07-2023,120.32,58.84,182.35,1.23,6.49,59.08,23.72
10-07-2023,120.85,57.93,185.11,0.89,6.41,72.15,18.63
10-07-2023,120.12,60.34,184.08,1.03,6.36,63.1,22.79
11-07-2023,118.77,58.28,184.94,0.62,6.41,67.1,21.69
11-07-2023,120.03,58.42,184.85,0.78,6.49,71.9,21.86
11-07-2023,119.88,58.39,183.35,0.91,6.38,74.65,23.7
12-07-2023,118.56,59.71,186.16,0.73,6.52,69.27,23.1
12-07-2023,121.52,59.9,184.38,1.26,6.57,70.42,25.4
12-07-2023,117.4,58.47,185.08,1.03,6.39,68.32,19.59
13-07-2023,120.88,58.66,185.45,0.93,6.43,60.28,24.68
13-07-2023,120.58,59.18,183.18,0.55,6.4,66.15,20.36
13-07-2023,121.51,58.83,182.89,0.74,6.43,72.45,20.26
14-07-2023,118.49,59.44,184.91,0.85,6.43,65.99,21.57
14-07-2023,120.15,59.75,185.12,0.85,6.49,70.29,18.79
14-07-2023,123.26,57.92,182.11,0.7,6.5,60.38,21.44
15-07-2023,120.99,58.34,185.57,0.82,6.45,69.68,20.32
15-07-2023,120.15,58.51,183.11,0.85,6.31,63.23,21.79
15-07-2023,120.81,58.04,184.01,0.52,6.46,71.37,22.77
16-07-2023,120.13,56.18,183.81,0.98,6.4,63.76,23.75
16-07-2023,123.29,57.69,182.09,0.83,6.34,70.47,19.51
16-07-2023,121.48,57.66,182.1,0.83,6.46,64.06,20.03
17-07-2023,119.87,58.75,180.72,0.72,6.42,76.84,22.78
17-07-2023,120.38,58.95,181.63,0.87,6.56,67.71,23.12
17-07-2023,119.41,58.79,181.18,0.85,6.45,81.06,22.85
18-07-2023,121.81,58.75,182.68,0.63,6.37,72.32,19.88
18-07-2023,117.89,57.49,183.97,0.98,6.56,60.41,20.44
18-07-2023,117.59,56.9,182.43,0.62,6.52,69.86,15.87
19-07-2023,122.19,59.26,182.7,1.11,6.37,59.19,19.88
19-07-2023,123.23,56.85,183.1,0.75,6.39,69.67,18.41
19-07-2023,120.7,60.45,182.89,0.7,6.43,67.01,21.64
20-07-2023,120.17,58.69,181.66,0.44,6.44,57.44,17.08
20-07-2023,120.99,58.49,180.4,0.68,6.54,69.85,19.1
20-07-2023,119.03,58.77,181.4,1.21,6.44,60.27,20.57
21-07-2023,120.26,57.87,181.85,0.98,6.57,62.27,20.5
21-07-2023,120.06,59.1,180.76,0.76,6.36,63.86,21.27
21-07-2023,120.94,58.19,181.98,0.84,6.41,66.0,18.47
22-07-2023,117.66,57.44,181.2,0.96,6.49,71.24,22.94
22-07-2023,119.24,58.77,182.07,0.77,6.34,66.02,22.63
22-07-2023,121.27,61.15,180.5,1.0,6.45,69.72,21.28
23-07-2023,118.99,57.1,180.28,0.72,6.57,64.34,20.71
23-07-2023,118.51,58.02,183.04,0.61,6.46,71.68,19.01
23-07-2023,123.06,59.65,181.1,0.85,6.37,64.68,16.55
24-07-2023,120.06,57.71,181.58,0.79,6.35,71.72,20.09
24-07-2023,119.13,59.65,179.79,0.5,6.24,70.99,25.05
24-07-2023,117.46,59.35,180.45,0.9,6.38,63.08,21.99
25-07-2023,121.09,58.21,181.46,0.78,6.61,57.26,19.79
25-07-2023,121.05,58.0,182.29,1.07,6.4,61.96,20.16
25-07-2023,119.55,59.16,179.78,0.65,6.46,68.4,22.87
26-07-2023,118.35,57.35,179.65,0.77,6.5,59.16,22.28
26-07-2023,119.96,58.95,180.39,0.57,6.41,65.23,18.22
26-07-2023,118.75,59.61,178.72,0.9,6.34,68.22,19.04
27-07-2023,118.59,59.42,180.17,0.78,6.42,62.11,21.62
27-07-2023,119.85,59.16,180.03,0.79,6.5,61.8,19.64
27-07-2023,118.42,57.07,180.73,0.7,6.34,64.87,21.4
28-07-2023,120.37,58.8,181.37,0.61,6.44,64.32,21.85
28-07-2023,120.91,58.0,180.39,0.85,6.42,72.42,16.71
28-07-2023,118.74,56.96,180.5,0.74,6.35,70.18,19.14
29-07-2023,117.95,57.91,179.69,0.82,6.26,68.71,20.3
29-07-2023,122.34,56.54,179.18,0.79,6.47,64.92,20.96
29-07-2023,118.59,57.84,177.38,0.87,6.46,68.08,20.09
30-07-2023,119.01,57.88,178.46,0.79,6.38,61.38,21.16
30-07-2023,120.32,58.56,179.53,0.73,6.32,58.15,21.78
30-07-2023,120.9,59.11,177.48,0.5,6.21,62.68,18.93
31-07-2023,119.62,56.5,179.36,0.75,6.48,62.9,20.98
31-07-2023,120.69,56.57,178.59,1.06,6.2,63.04,18.65
31-07-2023,119.4,55.8,177.85,0.87,6.27,64.85,19.11
01-08-2023,126.94,58.81,178.35,0.65,6.53,66.46,20.37
01-08-2023,130.46,57.18,179.52,0.77,6.3,58.86,20.1
01-08-2023,131.96,57.28,179.6,0.95,6.34,74.92,21.05
02-08-2023,130.66,57.79,176.53,0.75,6.23,67.9,20.31
02-08-2023,128.21,57.8,178.3,0.8,6.28,68.45,19.19
02-08-2023,130.66,58.49,179.3,0.6,6.42,65.54,21.6
03-08-2023,128.32,55.47,178.0,0.96,6.37,62.64,17.77
03-08-2023,126.96,57.49,178.28,0.89,6.56,68.94,22.28
03-08-2023,128.3,56.37,176.53,0.6,6.26,57.02,21.53
04-08-2023,127.39,59.42,177.5,0.61,6.34,75.67,18.86
04-08-2023,125.97,58.19,179.81,0.56,6.33,58.16,15.99
04-08-2023,125.98,57.97,176.97,1.01,6.25,72.82,21.52
05-08-2023,128.44,59.84,176.18,0.43,6.37,66.7,21.4
05-08-2023,124.39,57.37,177.77,0.47,6.32,61.01,18.47
05-08-2023,127.94,58.43,178.37,0.49,6.21,55.26,18.82
06-08-2023,124.49,55.92,178.71,0.36,6.42,63.79,16.39
06-08-2023,123.71,57.63,176.8,0.3,6.26,64.42,19.04
06-08-2023,124.03,59.79,177.49,0.4,6.31,63.75,18.91
07-08-2023,129.64,57.87,177.74,0.68,6.25,55.41,18.35
07-08-2023,126.29,56.53,177.78,1.24,6.21,67.04,17.32
07-08-2023,126.62,56.27,176.43,0.53,6.22,59.97,17.41
08-08-2023,128.52,55.62,178.69,0.8,6.37,65.63,21.95
08-08-2023,127.73,57.7,176.06,0.82,6.25,61.32,15.72
08-08-2023,124.15,58.11,177.42,0.58,6.35,66.72,13.87
09-08-2023,127.47,57.31,176.57,0.62,6.35,68.67,16.73
09-08-2023,126.36,56.28,175.89,0.66,6.4,65.08,19.65
09-08-2023,125.51,57.35,175.73,0.73,6.19,66.16,20.89
10-08-2023,125.95,56.35,175.7,0.76,6.35,66.85,17.33
10-08-2023,127.74,58.32,175.75,0.33,6.23,61.15,22.78
10-08-2023,124.41,56.57,175.05,0.91,6.39,67.05,19.58
11-08-2023,126.26,56.05,176.76,1.13,6.37,61.12,19.07
11-08-2023,125.55,56.36,175.21,0.63,6.37,65.49,18.26
11-08-2023,122.75,57.3,175.2,0.76,6.33,76.57,19.72
12-08-2023,124.19,55.57,176.26,0.75,6.08,54.3,19.98
12-08-2023,125.58,57.53,175.56,0.58,6.17,70.38,17.69
12-08-2023,127.16,56.52,174.11,0.84,6.38,61.98,18.84
13-08-2023,126.66,56.85,174.53,0.81,6.24,54.81,15.18
13-08-2023,125.99,56.59,175.17,0.96,6.41,65.01,18.59
13-08-2023,123.8,59.08,174.69,0.7,6.18,58.39,22.66
14-08-2023,127.62,56.48,175.99,1.27,6.38,73.07,21.78
14-08-2023,125.15,57.51,174.28,0.68,6.34,65.9,21.5
14-08-2023,123.24,59.16,173.98,0.62,6.35,66.42,17.42
15-08-2023,124.36,57.01,173.87,0.66,6.31,64.22,16.17
15-08-2023,125.86,58.47,175.29,0.64,6.19,61.56,17.21
15-08-2023,124.43,56.61,175.26,0.68,6.25,63.14,17.0
16-08-2023,125.66,57.3,172.89,0.66,6.35,58.86,19.0
16-08-2023,125.87,55.81,175.19,0.6,6.2,66.17,16.77
16-08-2023,124.71,55.22,175.35,0.44,6.41,73.82,15.21
17-08-2023,122.72,55.36,172.59,0.68,6.39,56.37,22.04
17-08-2023,124.12,56.32,173.56,0.55,6.42,65.67,19.19
17-08-2023,123.95,56.61,175.69,0.59,6.36,58.82,21.56
18-08-2023,126.54,55.1,175.17,0.39,6.15,62.79,15.51
18-08-2023,121.25,54.8,174.03,0.66,6.3,66.36,20.06
18-08-2023,123.39,54.25,174.46,0.73,6.36,68.68,15.96
19-08-2023,122.58,58.42,176.07,0.49,6.22,63.82,17.65
19-08-2023,123.86,56.28,174.29,0.67,6.19,62.61,16.79
19-08-2023,119.59,53.87,172.4,0.56,6.14,50.76,17.03
20-08-2023,124.85,56.08,175.07,0.6,6.17,61.36,21.59
20-08-2023,123.14,55.88,172.62,0.49,6.31,59.66,17.02
20-08-2023,120.27,54.58,174.5,0.49,6.29,66.66,19.23
21-08-2023,122.38,57.21,174.03,0.37,6.42,63.42,19.91
21-08-2023,123.75,55.48,174.19,0.66,6.27,65.82,16.24
21-08-2023,120.37,55.98,174.79,0.33,6.26,61.81,15.3
22-08-2023,122.67,55.61,171.54,0.61,6.32,62.83,19.44
22-08-2023,120.96,55.91,172.89,0.78,6.18,65.46,17.04
22-08-2023,121.65,56.9,174.93,0.46,6.38,53.05,17.12
23-08-2023,122.45,56.44,173.8,0.87,6.36,60.99,18.33
23-08-2023,122.61,55.29,172.84,0.5,6.16,66.5,17.08
23-08-2023,121.51,57.38,171.47,0.55,6.29,65.34,15.69
24-08-2023,122.53,57.32,172.53,0.59,6.24,65.39,19.55
24-08-2023,123.22,54.14,171.35,0.67,6.28,64.86,18.21
24-08-2023,121.46,54.47,170.64,0.66,6.37,60.46,18.13
25-08-2023,123.93,54.97,172.67,0.79,6.18,58.19,20.3
25-08-2023,123.86,57.18,172.04,0.51,6.15,64.93,19.55
25-08-2023,120.93,55.35,171.07,0.99,6.36,65.9,19.06
26-08-2023,120.53,54.92,172.25,0.53,5.98,65.7,20.39
26-08-2023,118.89,55.44,171.24,0.19,6.26,65.77,22.09
26-08-2023,121.12,55.2,173.55,0.64,6.26,56.63,12.95
27-08-2023,120.67,55.24,171.57,0.62,6.24,58.5,17.06
27-08-2023,122.27,54.24,173.16,1.25,6.3,69.29,19.91
27-08-2023,118.74,54.5,170.58,0.49,6.17,61.7,16.37
28-08-2023,120.51,55.02,172.02,0.77,6.3,65.5,18.02
28-08-2023,122.3,56.72,173.22,0.67,6.2,66.17,18.96
28-08-2023,119.64,56.6,171.48,0.34,6.19,56.78,17.0
29-08-2023,119.51,56.18,172.31,0.51,6.16,60.48,18.08
29-08-2023,118.39,55.55,169.21,0.38,6.18,66.58,16.75
29-08-2023,124.41,52.4,171.71,0.74,6.27,59.89,17.01
30-08-2023,119.26,56.98,170.91,0.05,6.49,57.48,17.89
30-08-2023,118.35,56.25,171.61,0.37,6.37,59.74,18.27
30-08-2023,119.03,54.66,171.6,0.44,6.38,73.21,15.65
31-08-2023,119.0,54.34,168.22,0.3,6.03,64.86,16.75
31-08-2023,119.68,55.19,170.05,0.55,6.35,62.94,17.78
31-08-2023,121.24,55.0,169.73,0.47,6.18,59.18,16.85
01-09-2023,136.12,54.19,170.52,0.83,6.31,74.5,17.7
01-09-2023,134.77,56.45,168.21,0.33,6.09,62.51,15.66
01-09-2023,133.64,54.16,168.99,0.65,6.31,56.63,16.01
02-09-2023,135.54,55.08,171.07,0.47,6.16,60.56,18.08
02-09-2023,135.23,53.53,170.13,0.37,6.12,56.88,16.53
02-09-2023,137.17,54.5,168.71,0.6,6.32,64.75,14.51
03-09-2023,134.45,55.87,169.5,0.53,6.43,59.61,16.72
03-09-2023,133.96,54.74,170.82,0.89,6.26,60.69,18.43
03-09-2023,132.12,54.05,167.66,0.31,6.3,64.36,17.08
04-09-2023,132.96,52.6,169.29,0.65,6.4,58.82,14.3
04-09-2023,132.4,54.26,169.19,0.71,6.06,69.69,18.2
04-09-2023,132.2,54.22,169.53,0.76,6.22,62.29,12.8
05-09-2023,131.03,55.33,169.76,0.83,6.08,58.05,18.02
05-09-2023,132.99,55.92,171.15,0.48,6.18,58.14,17.04
05-09-2023,131.47,53.2,169.62,0.4,6.2,54.51,18.15
06-09-2023,131.02,55.29,168.32,0.71,6.42,62.71,19.37
06-09-2023,128.43,53.4,170.17,0.43,6.25,59.54,17.46
06-09-2023,131.33,55.6,167.87,0.21,6.25,61.77,18.24
07-09-2023,130.94,53.9,169.16,0.9,6.18,64.74,16.68
07-09-2023,128.53,54.92,170.25,0.44,6.22,59.28,15.98
07-09-2023,131.04,55.93,169.65,0.82,6.29,57.83,19.34
08-09-2023,127.11,52.47,169.31,0.44,6.21,60.42,15.48
08-09-2023,128.69,54.37,166.01,0.73,6.19,64.06,16.51
08-09-2023,128.07,55.85,168.15,0.46,6.22,53.13,19.98
09-09-2023,126.1,54.97,167.58,0.79,6.1,56.39,17.47
09-09-2023,127.86,56.38,169.47,0.73,6.04,59.64,20.0
09-09-2023,129.75,53.56,168.86,1.05,6.09,66.44,17.32
10-09-2023,126.87,55.19,168.15,0.63,6.24,63.7,13.02
10-09-2023,125.65,54.76,168.64,0.21,6.15,56.95,16.76
10-09-2023,126.69,54.03,167.06,0.14,6.18,60.41,19.46
11-09-2023,125.81,52.88,168.32,0.67,6.16,53.7,16.33
11-09-2023,125.43,54.14,167.7,0.6,6.16,63.58,19.41
11-09-2023,124.42,55.91,165.73,0.45,6.19,54.57,16.27
12-09-2023,126.79,55.16,167.79,0.85,6.03,58.21,16.11
12-09-2023,124.92,54.34,168.08,0.17,6.2,66.04,20.92
12-09-2023,123.07,53.27,168.5,0.47,6.14,62.94,14.75
13-09-2023,123.27,52.27,167.7,0.47,6.14,62.47,22.13
13-09-2023,122.03,53.51,168.13,0.43,6.32,63.07,14.66
13-09-2023,121.87,52.74,165.15,0.54,6.28,71.13,14.72
14-09-2023,121.44,53.28,166.51,0.64,6.04,69.35,15.08
14-09-2023,120.19,54.78,166.65,0.61,6.13,69.45,17.93
14-09-2023,122.7,54.86,166.36,0.68,6.12,63.12,21.75
15-09-2023,120.77,54.69,166.51,0.51,6.3,68.65,20.46
15-09-2023,121.66,54.08,165.93,0.31,6.17,54.39,19.05
15-09-2023,119.52,52.93,167.21,0.63,6.28,54.68,18.02
16-09-2023,120.05,53.91,165.3,0.69,6.21,53.58,18.58
16-09-2023,118.93,51.61,166.37,0.44,6.15,65.6,17.72
16-09-2023,121.08,54.54,166.22,0.25,6.18,58.49,17.28
17-09-2023,119.63,52.18,166.21,0.64,6.02,59.98,16.61
17-09-2023,118.9,54.72,164.95,0.58,6.22,51.73,17.1
17-09-2023,117.54,52.63,167.32,0.52,6.24,59.5,14.98
18-09-2023,120.41,55.61,165.54,0.68,6.18,51.84,17.71
18-09-2023,118.94,52.95,164.17,0.87,6.27,51.96,15.54
18-09-2023,119.98,53.08,166.45,0.31,6.27,53.57,16.01
19-09-2023,119.26,53.97,165.52,1.15,6.28,59.15,17.23
19-09-2023,121.43,51.71,165.33,0.48,6.34,67.01,17.52
19-09-2023,120.82,53.31,165.25,0.87,6.12,56.33,20.38
20-09-2023,120.67,52.0,165.67,0.44,6.19,57.21,19.01
20-09-2023,119.08,53.74,165.07,0.46,6.18,52.62,16.86
20-09-2023,120.7,53.54,164.21,0.49,6.26,63.25,17.9
21-09-2023,122.57,53.22,163.42,0.16,6.08,55.04,17.71
21-09-2023,118.75,54.26,165.15,0.6,6.14,62.35,16.99
21-09-2023,120.26,53.08,163.15,0.37,6.11,58.67,14.18
22-09-2023,117.53,50.59,165.84,0.61,6.21,67.05,14.16
22-09-2023,122.1,52.08,163.55,0.6,6.2,64.66,14.96
22-09-2023,119.4,51.82,163.61,0.63,6.14,68.84,14.9
